createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
03/17/2021 08:06:14,gridshot,10,9mm,0,-gitBranch.285,94.32314,97.0,95.0,91.0,91.0,100.0,100.0,100.0,100.0,272.4425666243942,258.37439911941004,272.38385627383275,282.76810399497418,293.44474852318859,248.31790161132813,236.82051595052084,356.16033935546875,220.02114613850912,219,229,3.60557246,216
03/17/2021 08:04:36,gridshot,10,9mm,0,-gitBranch.285,95.34883,92.0,98.0,100.0,92.0,100.0,100.0,100.0,100.0,287.7037421249762,305.38099587180403,270.01392745971674,281.97289068048644,302.23796522352427,263.41874949137372,224.42708841959634,280.32316894531249,247.9676564534505,208,215,3.42207432,205
03/15/2021 22:15:13,gridshot,10,9mm,0,-gitBranch.285,96.55172,97.0,98.0,96.0,96.0,100.0,100.0,89.0,100.0,263.713683468955,263.01412910327571,247.62946319580081,275.01180683482772,263.97583477313708,191.12232716878253,258.93096923828125,336.21537208557129,283.30568150111606,227,232,3.73912978,224
03/15/2021 22:13:41,gridshot,10,9mm,0,-gitBranch.285,94.97717,92.0,94.0,94.0,98.0,100.0,100.0,100.0,100.0,283.76493615370515,274.12810625348772,293.12404320456767,297.54757859971784,279.66003308977395,247.95693969726565,305.68916974748885,284.26737976074219,255.74453353881839,211,219,3.47224259,208
03/15/2021 22:07:36,gridshot,10,9mm,0,-gitBranch.285,88.93805,79.0,91.0,98.0,90.0,75.0,100.0,100.0,90.0,294.20343970303509,329.56617155529216,302.59975638040692,260.70377693176266,294.69499173371685,338.57257588704425,255.32881355285645,254.56960754394532,272.3359137641059,204,226,3.35521936,201
03/15/2021 08:26:58,gridshot,10,9mm,0,-gitBranch.285,92.17391,95.0,93.0,88.0,91.0,91.0,80.0,100.0,100.0,278.39468556530056,259.10325915996845,279.63563118728939,288.52564878721489,296.30165956078508,291.47843170166016,385.61371612548828,263.97782050238709,196.39991760253909,215,230,3.538929,212
03/15/2021 08:23:18,gridshot,10,9mm,0,-gitBranch.285,92.88889,93.0,91.0,95.0,92.0,100.0,100.0,80.0,100.0,282.01860980896282,277.5534613267431,312.17480182647705,271.76978824013162,264.88928255827534,226.18973432268413,291.66377003987628,477.86071014404297,225.58992767333984,212,225,3.48894358,209
03/15/2021 08:21:10,gridshot,10,9mm,0,-gitBranch.285,92.41071,98.0,88.0,95.0,92.0,86.0,100.0,78.0,100.0,285.64885617684638,258.0450956763292,319.42299506777823,281.00509845085867,282.57583975284649,277.70497639973956,210.66578674316406,411.31518990652904,238.54178365071616,210,224,3.45541525,207
03/15/2021 01:01:31,gridshot,10,9mm,0,-gitBranch.285,90.0,84.0,91.0,95.0,92.0,83.0,100.0,88.0,90.0,284.7140333387589,305.127025745533,297.282633711652,258.75169554210839,269.75690592890209,318.05806884765627,246.24141693115234,301.35698154994424,287.5379079182942,210,230,3.455497,207
03/15/2021 00:55:45,gridshot,10,9mm,0,-gitBranch.285,92.13974,92.0,93.0,98.0,87.0,100.0,83.0,83.0,100.0,279.66994494397505,283.52871143574617,282.07270324707031,270.67368558558024,290.968218927798,244.24147251674108,329.80134582519531,256.99372558593751,248.83627319335938,214,229,3.522256,211
